date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,24.85965,0.0,49.09301,2.5434322
2019-01-02,23.801605,0.0,52.3414,2.835999
2019-01-03,24.84433,0.0,45.081245,2.7770305
2019-01-04,24.638,0.0,44.392128,2.9008975
2019-01-05,24.84433,0.0,49.0585,2.790095
2019-01-06,25.229797,0.0,50.634743,2.3851104
2019-01-07,25.309479,0.0,47.86574,2.3908753
2019-01-08,25.64798,0.0,39.829998,2.2547228
2019-01-09,25.726593,0.0,29.678965,2.096797
2019-01-10,25.514984,0.0,35.03377,2.316824
2019-01-11,25.584412,0.0,45.089523,1.9852577
2019-01-12,25.554077,0.0,52.635468,2.4358034
2019-01-13,25.549469,0.0,45.291485,2.720842
2019-01-14,25.757477,0.0,50.236725,2.6242435
2019-01-15,25.561707,0.0,39.87448,2.19283
2019-01-16,25.230255,0.0,41.71495,2.4103928
2019-01-17,25.358215,0.0,47.17747,2.6309352
2019-01-18,25.501648,0.0,51.11125,2.5881083
2019-01-19,25.567413,0.0,45.703724,2.3348868
2019-01-20,24.643646,0.0,42.726727,2.826147
2019-01-21,25.01065,0.0,37.319485,1.8568221
2019-01-22,25.171295,0.0,42.184345,1.7242516
2019-01-23,25.63861,0.0,47.111,1.6539818
2019-01-24,26.523651,0.0,48.911095,1.421736
2019-01-25,26.227661,0.005722046,55.72107,0.6240958
2019-01-26,27.307953,0.0,50.9085,0.48077852
2019-01-27,27.423126,0.2975464,53.18858,0.21376663
2019-01-28,27.833038,0.6580353,52.575146,0.07636214
2019-01-29,26.03482,2.3059845,63.412178,2.1285858
2019-01-30,26.412323,0.05722046,56.07337,2.7067716
2019-01-31,25.732391,0.0,55.141415,3.0414925
2019-02-01,25.3042,0.11444092,56.10766,2.5775158
2019-02-02,25.845062,0.0371933,54.470398,2.5097904
2019-02-03,26.683075,0.0,50.099808,2.4411168
2019-02-04,27.457184,0.0,48.347553,2.785233
2019-02-05,27.081573,0.16880035,61.668396,2.8999343
2019-02-06,28.04837,0.014305115,50.22833,2.4320583
2019-02-07,28.621185,0.0,44.462162,2.1555774
2019-02-08,29.214447,0.045776367,45.650566,1.0975668
2019-02-09,27.690216,8.176804,62.726627,0.5584526
2019-02-10,28.913818,1.0070801,50.749184,1.2508181
2019-02-11,27.463196,0.011444092,57.02616,3.444345
2019-02-12,27.11081,0.014305115,54.828747,3.7231128
2019-02-13,27.556915,0.0,49.14334,3.22529
2019-02-14,27.991272,0.0,47.478165,2.6072628
2019-02-15,28.978119,0.005722046,51.155586,1.1884859
2019-02-16,29.527039,0.0,48.196095,0.7438594
2019-02-17,30.046936,0.0,51.941936,2.8932273
2019-02-18,30.007416,0.0,45.381912,2.167225
2019-02-19,29.576813,0.48065186,53.44957,1.1283231
2019-02-20,29.616333,0.26607513,52.458603,3.4692588
2019-02-21,28.64859,0.0,46.697865,3.3550801
2019-02-22,28.360199,0.0,33.956917,3.1889389
2019-02-23,28.66684,0.0,30.34109,2.7276852
2019-02-24,29.06073,0.0,29.617676,2.3440132
2019-02-25,29.393341,0.0,31.730703,1.9624836
2019-02-26,29.567963,0.005722046,46.312992,2.0171704
2019-02-27,28.864105,0.3633499,58.370155,3.3607233
2019-02-28,29.162354,1.0929108,55.029892,2.5843468
2019-03-01,30.5784,0.0,42.541206,0.5381853
2019-03-02,29.642517,3.6649704,52.597343,2.6328597
2019-03-03,29.756073,0.0,45.48319,2.5282333
2019-03-04,29.695648,1.0385513,49.246807,0.9399216
2019-03-05,30.098907,0.0,54.269863,2.1533313
2019-03-06,29.47049,0.0,58.495567,3.7823713
2019-03-07,30.670624,0.0,52.56365,3.3208392
2019-03-08,29.274506,0.02002716,63.881023,3.5571008
2019-03-09,30.490967,0.0,51.200558,1.686761
2019-03-10,30.883148,0.082969666,50.361168,0.46102995
2019-03-11,31.452484,0.7266998,41.774403,1.7059804
2019-03-12,30.815094,0.0,33.60155,1.3967334
2019-03-13,30.012909,0.0,33.524097,2.2425191
2019-03-14,30.068298,0.0,34.90071,2.5980637
2019-03-15,30.026093,0.0,28.147179,2.2833507
2019-03-16,29.553253,0.0,35.603466,2.2894278
2019-03-17,29.680756,0.0,33.168797,2.4298863
2019-03-18,30.331268,0.0,37.46866,1.6524025
2019-03-19,31.059235,0.017166138,39.48403,1.8326744
2019-03-20,31.20993,0.15163422,42.885292,0.9611583
2019-03-21,31.201904,0.0,35.98402,1.9148285
2019-03-22,31.41098,0.71811676,41.634987,1.4638368
2019-03-23,31.154602,0.0,43.44973,0.5343124
2019-03-24,31.631378,0.0,43.13458,1.050153
2019-03-25,31.742249,0.0,36.49508,2.3545268
2019-03-26,31.605011,0.002861023,38.765457,1.7609801
2019-03-27,31.985626,0.04005432,30.036354,1.928407
2019-03-28,31.98648,0.102996826,35.03527,1.5194141
2019-03-29,32.111664,0.011444092,44.09998,0.6590483
2019-03-30,32.562347,0.02002716,43.07509,0.97507125
2019-03-31,32.33304,0.0,40.79028,1.12756
2019-04-01,32.33203,0.005722046,40.294422,0.7097648
2019-04-02,32.446503,0.002861023,40.56144,0.67764664
2019-04-03,32.53833,0.04005432,37.399647,1.4998354
2019-04-04,32.30185,0.4119873,37.64871,2.1738567
2019-04-05,32.291656,0.005722046,35.17792,0.6160728
2019-04-06,32.181183,0.0,39.29378,0.9740155
2019-04-07,32.14743,0.022888184,43.668827,0.7389368
2019-04-08,32.73471,0.014305115,44.000454,1.0721639
2019-04-09,30.535309,16.096115,55.04678,3.0327117
2019-04-10,32.917725,0.0,41.709644,0.21173878
2019-04-11,32.364594,0.002861023,43.858574,0.6463203
2019-04-12,33.096252,0.0,38.70354,0.6657821
2019-04-13,33.100555,0.0371933,39.20754,0.97060186
2019-04-14,33.066467,0.062942505,37.489864,1.5565225
2019-04-15,33.00302,0.0,38.977604,1.8086312
2019-04-16,32.056488,0.0,51.768036,3.2535474
2019-04-17,28.927063,2.1343231,63.96361,3.5102587
2019-04-18,31.36084,1.3389587,47.790874,1.9356215
2019-04-19,29.041168,0.082969666,64.68564,2.9704049
2019-04-20,28.1987,1.499176,71.18336,2.4984274
2019-04-21,29.27774,0.6351471,58.422733,2.2852995
2019-04-22,30.227692,0.22029877,55.39837,1.743355
2019-04-23,28.342102,0.11730194,63.60721,1.543482
2019-04-24,31.138397,0.0,48.547676,0.7104579
2019-04-25,30.766083,0.09727478,53.523796,0.68831396
2019-04-26,31.820038,0.002861023,45.835728,0.9280551
2019-04-27,32.621735,0.011444092,47.568558,0.42062896
2019-04-28,32.792023,0.18882751,45.15323,0.12388819
2019-04-29,29.7258,1.613617,66.070854,3.2397935
2019-04-30,28.983795,0.011444092,69.81284,4.5513577
2019-05-01,27.769562,1.1844635,76.998436,4.8499055
2019-05-02,29.438324,0.002861023,66.34562,5.1794987
2019-05-03,29.050262,0.0,62.6699,5.0391564
2019-05-04,29.410736,0.0,59.69946,4.5902605
2019-05-05,29.546234,0.0,62.83648,3.884362
2019-05-06,29.824554,0.24032593,65.424614,3.64144
2019-05-07,28.939117,0.102996826,72.077934,4.931386
2019-05-08,28.32727,0.24604797,70.34361,4.5036583
2019-05-09,28.645721,0.09727478,71.45433,3.9631252
2019-05-10,29.671967,0.022888184,64.523605,3.6405091
2019-05-11,29.660126,0.1001358,67.05417,4.1136856
2019-05-12,29.626312,0.10871887,65.73767,3.5147302
2019-05-13,28.730652,0.05722046,70.42984,4.2680044
2019-05-14,29.443787,0.120162964,68.5923,4.108878
2019-05-15,28.849213,0.060081482,70.231285,4.298458
2019-05-16,28.506561,0.78964233,71.02612,3.3496566
2019-05-17,28.590302,1.0700226,72.36953,3.764231
2019-05-18,29.708038,0.39482117,62.04497,3.656792
2019-05-19,30.450592,7.3127747,62.0125,3.4688349
2019-05-20,32.236908,0.102996826,51.87158,2.5505176
2019-05-21,30.30371,0.002861023,68.011406,4.0803676
2019-05-22,30.501343,1.87397,63.661457,3.309274
2019-05-23,29.62857,0.062942505,71.407906,4.109927
2019-05-24,28.669952,0.005722046,72.00942,3.5202677
2019-05-25,28.602325,0.014305115,70.35847,3.728028
2019-05-26,29.74942,0.060081482,68.27427,4.5744743
2019-05-27,30.752686,0.25749207,61.01386,3.873076
2019-05-28,30.382843,0.8354187,63.007946,4.0795164
2019-05-29,29.415192,0.0,67.88505,3.2358263
2019-05-30,29.970398,3.4475327,66.080734,3.9402196
2019-05-31,28.38617,0.045776367,70.3396,3.8110564
2019-06-01,28.95166,0.042915344,66.75049,4.111246
2019-06-02,29.245667,0.7610321,69.19089,4.9121723
2019-06-03,28.828217,0.014305115,68.03078,4.0334167
2019-06-04,29.084991,1.1329651,67.83352,4.2117715
2019-06-05,27.803802,0.95558167,74.87423,2.9000905
2019-06-06,28.790802,0.17738342,69.45317,2.6616404
2019-06-07,28.211578,0.12588501,70.57968,4.5616646
2019-06-08,29.769684,0.022888184,62.311066,3.9012313
2019-06-09,28.312164,0.4005432,68.78748,4.63902
2019-06-10,26.386627,11.086464,78.3162,3.7842185
2019-06-11,26.047424,3.2444,82.53452,5.5597596
2019-06-12,25.699127,1.865387,84.72452,5.8097634
2019-06-13,25.905396,1.6651154,81.51834,5.4153724
2019-06-14,27.263885,2.0570755,76.04215,4.958228
2019-06-15,28.36914,0.42915344,74.2574,4.9996986
2019-06-16,28.89569,0.18310547,71.2257,4.5719113
2019-06-17,28.503387,0.2746582,70.733215,4.516143
2019-06-18,27.32483,0.19168854,76.73097,4.6896634
2019-06-19,27.764923,0.44631958,72.36693,4.5143275
2019-06-20,28.103363,0.42915344,69.792465,5.380615
2019-06-21,26.334991,0.7753372,76.89187,4.8667545
2019-06-22,24.807007,16.622543,88.12292,4.783256
2019-06-23,25.782532,2.5949478,83.17041,4.8693795
2019-06-24,27.631714,0.3604889,75.001656,4.4296536
2019-06-25,27.050995,0.16593933,78.11515,4.290438
2019-06-26,27.141632,0.49209595,76.17247,4.5173593
2019-06-27,27.417328,0.51784515,75.69805,4.468522
2019-06-28,28.18576,0.2002716,67.742386,5.20247
2019-06-29,27.720123,0.32615662,70.635925,4.975606
2019-06-30,26.918182,0.82683563,76.24587,5.019477
2019-07-01,27.178192,1.0786057,75.90003,4.755583
2019-07-02,27.253723,3.0212402,76.14189,5.2107477
2019-07-03,27.676453,0.87833405,73.4069,5.0722675
2019-07-04,26.371765,2.626419,83.04026,4.5804996
2019-07-05,26.69925,1.6222,78.70076,4.962826
2019-07-06,26.650116,1.2788773,79.46193,4.874186
2019-07-07,26.551422,0.31757355,75.44155,4.9330263
2019-07-08,27.355682,0.8611679,70.550285,5.159214
2019-07-09,25.785675,2.0627975,79.743065,4.1376276
2019-07-10,24.822021,16.828537,81.87183,4.094603
2019-07-11,26.185028,0.02002716,74.696,3.279138
2019-07-12,27.286407,2.2830963,74.4424,3.1150157
2019-07-13,27.42218,0.95558167,75.64069,3.2831006
2019-07-14,26.93747,0.45776367,74.741035,3.9366477
2019-07-15,26.859955,0.96702576,75.38303,4.215438
2019-07-16,27.009064,0.05722046,73.98134,3.6965091
2019-07-17,26.823578,1.2931824,75.24208,3.8194947
2019-07-18,25.645782,1.1730194,81.0188,4.1655354
2019-07-19,24.310272,15.924454,88.66877,5.405384
2019-07-20,24.40387,4.5661926,86.44014,5.0251117
2019-07-21,24.797699,20.439148,86.018074,5.5818663
2019-07-22,23.863983,20.813942,88.94779,4.601163
2019-07-23,24.57309,0.09441376,79.87839,3.825631
2019-07-24,25.454193,0.6952286,79.73593,3.894773
2019-07-25,25.75351,5.0554276,82.48802,3.0385184
2019-07-26,25.369507,14.508247,82.73678,4.032882
2019-07-27,26.356476,0.06866455,75.65214,3.9988332
2019-07-28,26.632751,0.07724762,76.64224,4.503287
2019-07-29,26.766663,0.34332275,76.51066,4.2522655
2019-07-30,26.819366,0.034332275,74.25155,3.5083914
2019-07-31,27.169159,0.44059753,75.409386,3.8680043
2019-08-01,27.53366,0.071525574,72.85064,4.5740047
2019-08-02,26.332703,0.58078766,76.83671,4.5254183
2019-08-03,26.589508,1.0986328,75.62709,4.97224
2019-08-04,26.177216,2.3117065,80.16336,4.685349
2019-08-05,24.932556,2.5749207,84.11164,4.826266
2019-08-06,24.121094,3.8366318,88.73225,4.602308
2019-08-07,23.832977,8.219719,93.29563,5.7855797
2019-08-08,23.33136,15.85865,93.685,5.4274287
2019-08-09,22.944855,22.255898,91.724785,4.5252743
2019-08-10,23.21231,25.33722,92.030815,4.363963
2019-08-11,24.769653,2.0828247,84.221245,4.213905
2019-08-12,25.721924,2.0856857,82.649376,3.8261423
2019-08-13,25.33731,13.887405,84.50927,3.881284
2019-08-14,24.516693,21.183014,86.68178,4.3586545
2019-08-15,26.10202,4.5318604,79.810974,3.9984775
2019-08-16,25.192291,5.135536,85.1313,3.521011
2019-08-17,24.800415,34.086227,85.85251,1.7508527
2019-08-18,25.63858,2.7179718,83.74681,2.7005296
2019-08-19,26.293121,3.9224625,79.386345,2.675513
2019-08-20,26.200836,0.45204163,79.63127,3.4143748
2019-08-21,25.823486,3.0212402,80.921646,4.049622
2019-08-22,25.050201,7.9421997,84.23556,4.160031
2019-08-23,24.897034,1.2388229,81.005684,4.4598603
2019-08-24,25.336273,0.30899048,79.02551,4.163078
2019-08-25,24.588348,10.26535,86.340866,4.281808
2019-08-26,24.57602,12.980461,85.39885,4.5207767
2019-08-27,25.134369,20.627975,82.26196,4.6924777
2019-08-28,25.813019,1.2989044,81.19147,4.6771545
2019-08-29,25.575714,0.9126663,82.88423,4.830406
2019-08-30,26.108032,1.865387,80.4619,5.1288056
2019-08-31,25.88623,0.34618378,81.72264,4.2576284
2019-09-01,25.10675,1.4448166,83.147545,3.9867558
2019-09-02,24.488922,2.9325485,86.361916,4.2944126
2019-09-03,25.106781,0.92697144,84.13114,4.9851985
2019-09-04,25.11618,1.5392303,85.64132,4.823771
2019-09-05,24.949554,1.5907288,85.873375,4.962012
2019-09-06,25.818146,1.37043,82.12478,5.034562
2019-09-07,25.73111,0.85258484,82.06948,4.5695877
2019-09-08,25.953949,0.7839203,82.22733,4.3207765
2019-09-09,26.743927,0.18596649,77.65606,4.1890984
2019-09-10,26.085236,0.06866455,80.260376,4.048172
2019-09-11,25.630829,0.3862381,80.69135,3.690313
2019-09-12,25.879944,0.68950653,80.813324,3.7258604
2019-09-13,26.023163,0.16593933,81.487274,2.6228395
2019-09-14,26.437347,0.091552734,81.39819,3.103468
2019-09-15,26.156708,1.5707016,81.72048,3.4054136
2019-09-16,25.885101,4.8208237,81.206924,3.510284
2019-09-17,25.796234,8.411407,82.88289,3.0252614
2019-09-18,25.965057,1.9512177,82.549965,3.2122023
2019-09-19,25.9068,1.7967224,80.94087,3.0590084
2019-09-20,26.953583,0.008583069,75.02853,3.5924714
2019-09-21,27.312836,0.5578995,73.1411,2.8281374
2019-09-22,27.003998,8.47435,74.79912,2.6799254
2019-09-23,26.447113,4.354477,76.36238,3.0250778
2019-09-24,25.626068,12.923241,81.12343,2.24795
2019-09-25,25.773376,1.0185242,77.56653,2.1177213
2019-09-26,26.53534,0.2117157,73.36238,2.0377076
2019-09-27,27.101166,0.22602081,68.551674,0.48975843
2019-09-28,28.483734,0.102996826,60.92721,0.4738632
2019-09-29,28.071564,0.56934357,65.07184,1.7563615
2019-09-30,26.79184,3.3245087,72.58449,0.817571
2019-10-01,26.636261,0.017166138,75.152405,2.056768
2019-10-02,29.236603,0.10585785,60.189915,0.3820384
2019-10-03,27.929108,1.0185242,69.90949,1.7140529
2019-10-04,27.203033,0.40340424,75.073395,1.9845136
2019-10-05,27.104767,6.374359,75.80754,1.6479894
2019-10-06,26.505066,0.84114075,76.75385,1.6322496
2019-10-07,26.393097,0.39196014,79.086075,2.448874
2019-10-08,27.16278,0.37765503,73.118546,1.9456515
2019-10-09,26.453644,0.12588501,77.36558,2.0164428
2019-10-10,27.003357,2.9668808,77.345314,1.031173
2019-10-11,26.621307,7.461548,76.76808,0.9001207
2019-10-12,26.077515,16.925812,82.9787,0.6233817
2019-10-13,26.135162,13.976097,82.08049,0.63006437
2019-10-14,28.454285,0.0,66.154274,1.2557888
2019-10-15,26.18097,9.123802,82.8064,0.36724594
2019-10-16,25.737396,31.265259,82.65872,1.4114002
2019-10-17,25.301147,5.7048798,84.4014,0.74526924
2019-10-18,25.583344,13.724327,83.11413,0.129618
2019-10-19,26.174866,9.741783,79.35375,0.45417294
2019-10-20,25.600128,2.729416,84.12031,0.3463123
2019-10-21,24.087189,29.279709,89.847824,1.814997
2019-10-22,24.52127,19.872665,87.913055,2.6023626
2019-10-23,25.463959,4.858017,80.0289,3.3879192
2019-10-24,25.473846,17.103195,78.437584,2.792861
2019-10-25,25.208862,2.0284653,79.03829,2.7894654
2019-10-26,24.816437,0.4863739,82.67918,2.7296839
2019-10-27,25.29367,1.0242462,77.89024,1.1631992
2019-10-28,25.247223,14.780045,83.37337,1.5757833
2019-10-29,24.53778,12.1536255,84.51757,2.1242907
2019-10-30,23.224396,22.490501,91.46075,1.4811388
2019-10-31,23.348114,8.571625,89.878075,1.72519
2019-11-01,25.970367,0.30612946,73.89495,0.31224197
2019-11-02,26.17099,6.983757,74.314255,0.5190737
2019-11-03,26.655914,0.11444092,77.93208,0.8067086
2019-11-04,26.724976,0.0,77.84032,0.72718626
2019-11-05,26.67038,0.0,76.27799,0.32873973
2019-11-06,26.95752,0.0743866,77.1841,2.0734935
2019-11-07,26.503082,0.022888184,76.83039,1.3616667
2019-11-08,26.09195,0.2603531,81.643845,1.0051166
2019-11-09,25.856354,67.248344,83.88999,0.7863066
2019-11-10,25.97342,19.938469,83.52316,0.6652581
2019-11-11,25.622223,10.625839,83.10997,0.49574217
2019-11-12,26.115448,0.84114075,74.07981,1.3922964
2019-11-13,25.920746,0.002861023,73.734795,1.7184864
2019-11-14,25.955261,0.40626526,71.99686,1.3030504
2019-11-15,26.668518,0.12302399,75.61212,1.3707489
2019-11-16,26.391724,2.1886826,79.2033,0.9787271
2019-11-17,26.474182,13.023376,78.49411,1.4349378
2019-11-18,26.357819,0.45776367,74.926254,1.3824372
2019-11-19,26.893768,0.09727478,77.08869,1.0338503
2019-11-20,26.181824,0.92983246,78.59379,1.7562405
2019-11-21,25.173462,10.731697,83.03717,3.0265129
2019-11-22,24.78897,1.627922,83.13494,2.2721794
2019-11-23,25.345886,0.09727478,78.41485,1.9844847
2019-11-24,25.21402,0.4606247,77.634056,1.7080908
2019-11-25,25.674652,0.0743866,76.11091,2.1126919
2019-11-26,25.052643,0.24032593,75.89884,2.357871
2019-11-27,25.397675,0.14591217,77.66564,2.2930415
2019-11-28,24.973022,1.9540787,83.397224,2.0754807
2019-11-29,25.617676,7.730484,80.212654,1.9131739
2019-11-30,23.842346,12.700081,87.9133,2.3953657
2019-12-01,24.363068,51.472664,88.56475,0.5185161
2019-12-02,24.07962,59.29184,88.27509,2.2358682
2019-12-03,24.138763,2.5749207,83.21641,2.4843783
2019-12-04,25.50467,0.5722046,75.75071,2.424941
2019-12-05,24.246979,0.43201447,73.723656,2.0609787
2019-12-06,24.658142,0.5092621,75.92353,3.0097203
2019-12-07,25.00058,0.0371933,73.63266,2.2114189
2019-12-08,24.753296,0.42629242,77.86957,2.1585872
2019-12-09,24.19522,0.022888184,74.026505,1.742884
2019-12-10,24.351837,0.002861023,73.824356,1.6013013
2019-12-11,25.35617,0.0,73.8364,1.2938846
2019-12-12,24.715607,0.0371933,75.56476,1.361201
2019-12-13,24.901398,0.42915344,75.32888,1.8390926
2019-12-14,23.385132,7.3184967,86.87079,1.7808473
2019-12-15,23.927826,0.082969666,82.791756,1.9066645
2019-12-16,24.200714,0.18024445,76.5001,1.480638
2019-12-17,23.656769,4.4031143,84.059166,2.7335103
2019-12-18,23.783936,0.13160706,79.64675,2.290942
2019-12-19,24.246674,1.0271072,80.69963,2.262172
2019-12-20,24.39859,0.008583069,75.48612,1.2677379
2019-12-21,24.180939,0.33473969,75.87964,2.5159004
2019-12-22,24.68332,0.14019012,74.74707,1.9213921
2019-12-23,24.249664,0.008583069,76.447945,2.1242716
2019-12-24,24.11319,0.0,77.96567,1.5366381
2019-12-25,23.926392,0.017166138,80.261375,1.8969831
2019-12-26,25.190308,0.3976822,76.72371,1.2026355
2019-12-27,25.17508,0.008583069,74.91414,1.6253521
2019-12-28,25.137177,0.2861023,71.09286,2.0390801
2019-12-29,24.788635,0.0,71.31742,2.0983572
2019-12-30,24.774506,0.0,69.23251,1.540659
2019-12-31,25.089417,0.32615662,73.54473,1.4315858
2020-01-01,25.335175,0.30899048,73.26485,1.8276135
2020-01-02,25.942291,0.6093979,74.427185,1.4298952
2020-01-03,26.336456,0.017166138,73.774025,1.0879866
2020-01-04,26.617157,0.08583069,69.96873,1.0042366
2020-01-05,26.959198,0.24032593,68.766014,1.3313047
2020-01-06,25.745392,0.18310547,72.4197,2.6646338
2020-01-07,25.557587,0.52928925,71.46698,1.9991099
2020-01-08,25.134491,0.02861023,68.36707,1.2100424
2020-01-09,25.009735,0.04005432,67.72362,1.4460392
2020-01-10,25.331635,0.0,64.35908,2.13395
2020-01-11,24.290253,0.0,59.394135,2.6183927
2020-01-12,24.416534,0.0,59.05589,2.1270413
2020-01-13,24.462616,0.0,68.03768,1.3491681
2020-01-14,24.639801,0.0,65.337975,1.7335298
2020-01-15,24.117157,0.0,61.934494,1.82013
2020-01-16,24.358276,0.0,64.054115,1.5679117
2020-01-17,25.01596,0.0,62.704765,1.5208477
2020-01-18,25.726532,0.248909,69.653915,3.0056431
2020-01-19,26.324493,0.4863739,68.76913,2.467735
2020-01-20,25.938202,0.0,61.3696,2.0213861
2020-01-21,25.78714,0.0,59.8581,2.7759254
2020-01-22,26.025482,0.0,60.841965,2.8417752
2020-01-23,25.823334,0.0,66.50051,3.5989194
2020-01-24,26.203064,0.0,60.293995,2.8638103
2020-01-25,25.530334,0.0,55.163776,2.0370789
2020-01-26,25.3573,0.0,57.133568,1.5725892
2020-01-27,25.496246,0.0,52.642315,1.3459396
2020-01-28,26.297516,0.17738342,61.663513,0.9007336
2020-01-29,26.971893,0.0,55.191517,1.4475906
2020-01-30,27.059082,0.0,50.026024,1.1898136
2020-01-31,26.760895,0.0,52.981068,1.1363178
2020-02-01,26.691376,0.0,60.039913,2.2202291
2020-02-02,26.17508,0.011444092,57.45093,2.5660722
2020-02-03,26.39029,0.0,51.971626,2.1667788
2020-02-04,26.352997,0.0,53.53278,2.2221217
2020-02-05,26.72342,0.10871887,59.11392,1.996856
2020-02-06,26.54181,0.0,58.10728,1.5134772
2020-02-07,26.924408,0.014305115,57.801884,1.3882027
2020-02-08,27.086517,0.0,54.934414,0.13224792
2020-02-09,27.167511,0.0,54.68447,1.9271185
